id,pname,gender,fname,canonical_fname,oname,born_on_year,begin_on_year,begin_on_month,begin_on_day,end_on_year,end_on_month,end_on_day,nationality
4680,John L. Bernstein,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4681,Dr. Mende,-1,Member,Member,International Association of Recognised Automobile-Clubs,,,,,,,,
4681,Dr. Mende,-1,Vice President,Vice President,International Fencing Federation,,1929,,,1936,,,
4682,Dr. Yankovitch,0,Member,Member,International Association of Recognised Automobile-Clubs,,1929,,,,,,
4683,Dr. J. Blau,-1,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4684,G. Peron,-1,General Secretary,Secretary General,International Association of Recognised Automobile-Clubs,,1925,,,,,,
4684,G. Peron,-1,Secretary,Secretary,International Association of Recognised Automobile-Clubs,,1929,,,1936,,,
4685,Garfunkel,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4686,Max Gottschalk,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4687,Dr. Gutnik,-1,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4688,Jacques Helbronner,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4689,Abraham Herman,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4690,Joachimsohn,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4691,Prof. Eugène Mittwoch,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4692,Rabbi Nurok,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4693,Edouard Oungre,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4693,Edouard Oungre,0,Officer,Officer,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4694,Rapoport,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4695,Maurice Stern,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4696,Szalit,0,Member of the Assembly,Member,HIAS-JCA Emigration Association HICEM.,,,,,,,,
4697,Elisabeth Achelis,1,Chairman,President,"The World Calendar Association, Inc., and the International Committee of Co-Operation in Geneva",,,,,,,,
4698,Charles C. Sutter,0,Director,Director,"The World Calendar Association, Inc., and the International Committee of Co-Operation in Geneva",,,,,,,,
4699,Raymond Mage,0,General Secretary,Secretary General,"The World Calendar Association, Inc., and the International Committee of Co-Operation in Geneva",,,,,,,,
4702,Guido Bartel,0,Member,Member,International and World Federation of Cremation Societies,,1936,,,,,,
4710,Clementi,0,Member of Bureau,Member,"International Bureau of Associations of Manufacturers, Wholesalers and Retailers of Jewellry, Gold and Silver Ware",,1935,,,,,,
4711,Yussuf S.  Alkabir,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1936,9,10,1936,10,8,Iraqi
4712,Abdel Khalek  Hassouna Bey,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1937,9,9,1937,9,30,Egyptian
4714,Gerald Heguerty Furtado Abraham,0,LoN Member of Section,LoN First Division,LoN Political Section,1884,1920,8,1,1932,4,1,English
4714,Gerald Heguerty Furtado Abraham,0,LoN Counsellor,LoN Second Division,LoN Political Section,1884,1932,4,1,1939,4,11,English
4714,Gerald Heguerty Furtado Abraham,0,LoN Member of Section,LoN First Division,LoN London Office,1884,1945,6,19,1946,5,23,English
4715,Rev. A. H. Acheson,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1937,9,9,1937,9,30,New Zealander
4716,Joseph Adamek,0,LoN Member of Section,LoN First Division,LoN Communications and Transit Section,1891,1937,6,21,1939,7,15,Polish
4716,Joseph Adamek,0,LoN Member of Section,LoN First Division,LoN Department II,1891,1939,7,15,1946,12,31,Polish
10042,Gerty Lucie Kotte-Rickli,1,LoN Shorthand Typist,LoN Second Division,LoN Pool,1891,1923,7,23,1928,5,1,"Albanian, Swiss"
10042,Gerty Lucie Kotte-Rickli,1,LoN Shorthand Typist,LoN Second Division,LoN Health Section,1891,1928,5,1,1936,2,17,"Albanian, Swiss"
4717,Stanislawa Adamowicz,1,Vice President,Vice President,International Federation of University Women,1885,1936,,,,,,
4717,Stanislawa Adamowicz,1,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventeenth Ordinary Session of the Assembly,1885,,,,,,,
4718,Bryan Fullerton Adams,0,LoN Secretary,LoN First Division,LoN Disarmament Section,1887,1928,11,27,1939,5,26,English
4719,Marquis Nobutsune Okuma,0,President,President,The Indo-Japanese Association,,,,,,,,
4720,Yasoroku Soyeshima,0,Managing Director,Director,The Indo-Japanese Association,,,,,,,,
4723,Tatsukichi Irisawa,0,Vice President,Vice President,The Dojinkai,,,,,,,,
4724,Teijo Eguchi,0,Vice President,Vice President,The Dojinkai,,,,,,,,
4724,Teijo Eguchi,0,Director,Director,,,,,,,,,
4725,Tokuickiro Ono,0,Managing Director,Director,The Dojinkai,,,,,,,,
4726,Count Keigo Kiyoura,0,President,President,,,,,,,,,
4728,Prof. Motooki Matsui,0,Director,Director,,,,,,,,,
4730,Prof. K. Naruse,0,Director,Director,,,,,,,,,
4733,Kurt Meissner,0,President,President,,,,,,,,,
4734,Joh. Barth,0,Vice President,Vice President,,,,,,,,,
4735,Dr. Hans Eckardt,0,Honorary Secretary,Secretary,,,,,,,,,
4736,Dr. C. von Weegmann,0,Librarian,Librarian,,,,,,,,,
4737,Dr. Kurakichi Shiratori,0,Director,Director,The Japan Manchoukuo Association Tokyo Branch,,,,,,,,
4737,Dr. Kurakichi Shiratori,0,Director,Director,The Toyo Bunko (The Oriental Library),,,,,,,,
4737,Dr. Kurakichi Shiratori,0,General Secretary,Secretary General,The Toyo Bunko (The Oriental Library),,,,,,,,
4738,Dr. Kazutoshi Ueda,0,Director,Director,The Toyo Bunko (The Oriental Library),,,,,,,,
4739,Hirosato Iwai,0,Librarian,Librarian,The Toyo Bunko (The Oriental Library),,,,,,,,
4740,Rentaro Mizuno,0,President,President,The Oriental Society,,,,,,,,
4741,Hidejiro Nagata,0,Vice President,Vice President,The Oriental Society,,,,,,,,
4741,Hidejiro Nagata,0,President,President,The Japanese Educational Association,,,,,,,,
4741,Hidejiro Nagata,0,Vice President,Vice President,World Federation of Education Associations,,1936,,,,,,
4742,Baron Kimmochi Okura,0,Managing Director,Director,The Oriental Society,,,,,,,,
4744,Dr. Tetsujin Uno,0,Director,Director,The Academy of Oriental Culture,,,,,,,,
4745,Dr. Seiichi Taki,0,Director,Director,The Academy of Oriental Culture,,,,,,,,
4746,Nakasaburo Ogino,0,Director,Director,The Academy of Oriental Culture,,,,,,,,
4746,Nakasaburo Ogino,0,Member,Member,The Academy of Oriental Culture,,,,,,,,
4747,Dr. Naoki Kano,0,Director,Director,The Academy of Oriental Culture,,,,,,,,
4747,Dr. Naoki Kano,0,President,President,The Academy of Oriental Culture,,,,,,,,
4747,Dr. Naoki Kano,0,Member of a Committee,Member of a Committee,The Far-Eastern Archaeological Society,,,,,,,,
4748,Dr. Tohru Haneda,0,Director,Director,The Academy of Oriental Culture,,,,,,,,
4748,Dr. Tohru Haneda,0,Member of a Committee,Member of a Committee,The Far-Eastern Archaeological Society,,,,,,,,
4749,Dr. Kosaku Hamada,0,Director,Director,The Academy of Oriental Culture,,,,,,,,
4749,Dr. Kosaku Hamada,0,Member of a Committee,Member of a Committee,The Far-Eastern Archaeological Society,,,,,,,,
4750,Tatsumi Mochida,0,President,President,The Tokyo Rotary Club,,,,,,,,
4751,Prof. Yoshikiyo Oshima,0,Director,Director,The Tokyo Rotary Club,,,,,,,,
4753,Viscount  Tadashiro Inoye,0,President,President,The Pan-Pacific Club of Tokyo,,,,,,,,
4754,Dr. Thomas Baty,0,Vice President,Vice President,The Pan-Pacific Club of Tokyo,,,,,,,,
4755,Tsugiyoshi Cho,-1,Director,Director,The Pan-Pacific Club of Tokyo,,,,,,,,
4756,Akira Uchida,0,Secretary,Secretary,The Pan-Pacific Club of Tokyo,,,,,,,,
4757,Masuko Nabeshima,1,President,President,,,,,,,,,
4758,Ferdinand Metzger,0,Managing Director,Director,,,,,,,,,
4759,Umeko Murayama,1,Managing Director,Director,,,,,,,,,
4760,Morikichi Sato,0,Acting Secretary,Secretary,,,,,,,,,
4762,Jinta Takeuchi,0,Secretary General,Secretary General,,,,,,,,,
4763,Charles Iglehart,0,President,President,The Tokyo Women's Club,,,,,,,,
4764,J. Edge Taylor,1,Secretary,Secretary,The Tokyo Women's Club,,,,,,,,
4765,Baron A. de Bassompierre,0,Honorary Vice-President,Vice President,The Tokyo Club,,,,,,,,
4766,J. L. Graham,0,Secretary,Secretary,The Tokyo Club,,,,,,,,
4767,Yoshito Harada,0,Member of a Committee,Member of a Committee,The Far-Eastern Archaeological Society,,,,,,,,
4768,Kosaburo Shimamura,0,Secretary General,Secretary General,The Far-Eastern Archaeological Society,,,,,,,,
4769,Yutao Kobayashi,0,Secretary General,Secretary General,The Far-Eastern Archaeological Society,,,,,,,,
4770,Takeshi Makita,0,Managing Director,Director,The Toa Dobunkai,,,,,,,,
4771,Toshitaka Fujii,0,Managing Director,Director,The Japanese Educational Association,,,,,,,,
4772,Masanori Oshima,0,Director,Director,The Japanese Educational Association,,,,,,,,
4773,Dr. Masaharu Kato,0,Secretary,Secretary,The Imperial Academy of Japan,,,,,,,,
4774,Dr. Kiheiji Onozuka,0,Head of Department,Head of Department,The Imperial Academy of Japan,,,,,,,,
4775,Dr. Sankichi Sato,0,Head of Department,Head of Department,The Imperial Academy of Japan,,,,,,,,
4776,Count Yoshimitsu Yanagiwara,0,Vice President,Vice President,,,,,,,,,
4777,Count Naosuke Mizoguchi,0,Vice President,Vice President,,,,,,,,,
4778,Jigoro Kano,0,Honorary President,President,The Japan Amateur Athletic Association,,,,,,,,
4779,Ryozo Hiranuma,0,Vice President,Vice President,The Japan Amateur Athletic Association,,,,,,,,
4780,Baron Keiichi Kubota,0,Honorary Secretary,Secretary,The Japan Amateur Athletic Association,,,,,,,,
4781,Michio Sasaki,0,Honorary Treasurer,Treasurer,The Japan Amateur Athletic Association,,,,,,,,
4782,Saburo Kojima,0,Director,Director,The Japan Amateur Athletic Association,,,,,,,,
4783,Count Yosinori Hutara,0,Director,Director,The Imperial Headquarters of Boy Scouts of Japan,,,,,,,,
4783,Count Yosinori Hutara,0,Member of a Committee,Member of a Committee,Boy Scouts' International Bureau,,1936,,,,,,
4784,Viscount Michiharu Mishima,0,Director,Director,The Imperial Headquarters of Boy Scouts of Japan,,,,,,,,
4785,Masanosuke Kato,0,President,President,The Great Oriental Culture Association,,,,,,,,
4786,Shigetaro Kinoshita,-1,Director,Director,The Great Oriental Culture Association,,,,,,,,
4788,Kenjiro Kiyasu,0,President,President,The Japan Tourist Bureau,,,,,,,,
4789,Jinnosuke Takaku,0,Managing Director,Director,The Japan Tourist Bureau,,,,,,,,
4790,Takashi Tohyama,0,Secretary,Secretary,The Siam Society,,,,,,,,
4791,Prof. Shinji Tazaki,0,President,President,The Japan-America Society of Kobe,,,,,,,,
4792,Dr. Kenjiro Hori,0,Managing Director,Director,The Japan-America Society of Kobe,,,,,,,,
4793,Setsuro Miyakawa,0,Managing Director,Director,The Japan-America Society of Kobe,,,,,,,,
4794,Dr. Tetsujiro Inouye,0,President,President,The International Buddhist Society,,,,,,,,
4795,Eizaburo Fujii,0,Treasurer,Treasurer,The International Buddhist Society,,,,,,,,
4796,Juichi Shimomura,0,Treasurer,Treasurer,The International Buddhist Society,,,,,,,,
4797,Prof. Shundo Tachibana,0,Managing Director,Director,The International Buddhist Society,,,,,,,,
4798,Jukka Yoshimizu,0,General Secretary,Secretary General,The International Buddhist Society,,,,,,,,
4799,Toshiaki Okubo,0,Director,Director,The International Young Women's Friendship,,,,,,,,
4800,Tetsutaro Hasegawa,0,Managing Director,Director,The International Young Women's Friendship,,,,,,,,
4801,Ph. D. Iwao Ayusawa,0,Director,Director,"The Tokyo Office, International Labour Office",,,,,,,,
4803,Baron Seinosuke Goh,0,Vice President,Vice President,"Kokusai Bunka Shinkokai, Inc.",,,,,,,,
4804,Count Kiyoshi Kuroda,0,Managing Director,Director,"Kokusai Bunka Shinkokai, Inc.",,,,,,,,
4804,Count Kiyoshi Kuroda,0,Managing Director,Director,The International Cinema Association of Japan,,,,,,,,
4805,Shigekichi Mihara,0,Managing Director,Director,"Kokusai Bunka Shinkokai, Inc.",,,,,,,,
4806,Setsuichi Aoki,0,General Secretary,Secretary General,"Kokusai Bunka Shinkokai, Inc.",1894,,,,,,,
4806,Setsuichi Aoki,0,LoN Correspondent,LoN Second Division,LoN Information Section,1894,1926,1,1,1932,12,11,
4806,Setsuichi Aoki,0,LoN Member of Section,LoN First Division,LoN Information Section,1894,1932,12,11,1933,3,15,
4806,Setsuichi Aoki,0,LoN Member of Section,LoN First Division,LoN Economic and Financial Section,1894,1933,3,16,1933,12,31,
4810,Tomoo Watanabe,0,Superintendent,Superintendent,The International Students House,,,,,,,,
4810,Tomoo Watanabe,0,Managing Director,Director,The International Students Institute,,,,,,,,
4811,Teisaku Kunimi,-1,Secretary,Secretary,The International Students House,,,,,,,,
4813,Haruo Kondo,0,General Secretary,Secretary General,The International Cinema Association of Japan,,,,,,,,
4814,Dr. Kajinosuke Ibuka,0,Honorary Chairman,President,The National Committee of Y.M.C.A. of Japan,,,,,,,,
4815,Soichi Saito,0,General Secretary,Secretary General,The National Committee of Y.M.C.A. of Japan,,,,,,,,
4816,Koto Yamamoto,1,General Secretary,Secretary General,The National Committee of Y.W.C.A. of Japan,,,,,,,,
4817,Yuzo Ishimaru,0,Secretary,Secretary,The National Research Council of Japan,,,,,,,,
4818,Masatsune Ogura,0,President,President,The Japan-America Society of Kansai,,,,,,,,
4819,Yakichi Ataka,0,Vice President,Vice President,The Japan-America Society of Kansai,,,,,,,,
4820,L. W. Chamberlain,0,Vice President,Vice President,The Japan-America Society of Kansai,,,,,,,,
4821,Yukinori Hoshino,0,Vice President,Vice President,The Japan-America Society of Kansai,,,,,,,,
4822,Sakio Imamura,0,Vice President,Vice President,The Japan-America Society of Kansai,,,,,,,,
4822,Sakio Imamura,0,Vice President,Vice President,The Japan-British Society of Kansai,,,,,,,,
4823,W. T. Lutz,0,Vice President,Vice President,The Japan-America Society of Kansai,,,,,,,,
4824,Shozo Murata,0,Vice President,Vice President,The Japan-America Society of Kansai,,,,,,,,
4824,Shozo Murata,0,Vice President,Vice President,The Japan-British Society of Kansai,,,,,,,,
4825,Saburo Nango,0,Vice President,Vice President,The Japan-America Society of Kansai,,,,,,,,
4826,Sosuke Hirata,0,Secretary,Secretary,The Japan-America Society of Kansai,,,,,,,,
4827,Masao Miyauchi,0,Secretary,Secretary,The Japan-America Society of Kansai,,,,,,,,
4828,Fusajiro Abe,0,President,President,The Japan-British Society of Kansai,,,,,,,,
4829,Oswald White,0,Vice President,Vice President,The Japan-British Society of Kansai,,,,,,,,
4830,Otokichi Shoji,0,Honorary Treasurer,Treasurer,The Japan-British Society of Kansai,,,,,,,,
4831,Eizo Nakamura,0,Honorary Secretary,Secretary,The Japan-British Society of Kansai,,,,,,,,
4832,Gentaro Okada,0,Honorary Secretary,Secretary,The Japan-British Society of Kansai,,,,,,,,
4833,Toshiko Matsudaira,1,President,President,The Japanese Women's Overseas Association,,,,,,,,
4834,Takako Uesugi,1,Vice President,Vice President,The Japanese Women's Overseas Association,,,,,,,,
4835,Yoshiko Nishio,1,Managing Director,Director,The Japanese Women's Overseas Association,,,,,,,,
4836,Suga Sugitani,1,Secretary,Secretary,The Japanese Women's Overseas Association,,,,,,,,
4837,Gosuke Imai,0,President,President,The Central Board of Overseas Associations,,,,,,,,
4838,Yoshihiro Manaka,0,Secretary,Secretary,The Central Board of Overseas Associations,,,,,,,,
4839,Tadashi Sato,0,Managing Director,Director,The Institute for the Education of Oversea Japanese,,,,,,,,
4840,Michio Kozaki,0,President,President,The International Fellowship of Reconciliation,,,,,,,,
4841,Masatoshi Hirakawa,0,Secretary,Secretary,The International Fellowship of Reconciliation,,,,,,,,
4842,T. D. Walser,0,Assistant Secretary,Secretary,The International Fellowship of Reconciliation,,,,,,,,
4843,Kanichiro Matsuki,0,Managing Director,Director,,,,,,,,,
4844,Yonejiro Ito,0,Director,Director,,,,,,,,,
4845,Kyohei Kato,0,Director,Director,,,,,,,,,
4846,Yunosuke Yasukawa,0,Director,Director,,,,,,,,,
4847,Tamaki Makita,0,Director,Director,,,,,,,,,
4848,Baron Kinpei Matsuoka,0,Director,Director,,,,,,,,,
4849,H. I. H. Prince Nashinomoto,0,Honorary President,President,,,,,,,,,
4851,Kiroku Hayashi,0,Member of a Committee,Member of a Committee,The Afghanistan Club,,,,,,,,
4852,Shigenori Togo,0,Member of a Committee,Member of a Committee,The Afghanistan Club,,,,,,,,
4852,Shigenori Togo,0,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eleventh Ordinary Session of the Assembly,,,,,,,,
4853,Yasunosuke Tanabe,0,Member of a Committee,Member of a Committee,The Afghanistan Club,,,,,,,,
4855,Francisco J. Yanes,0,Assistant Director,Vice President,Union of American Republics,,1921,,,1925,,,
4856,Robert André Felix Bach,0,LoN Expert/Specialist,LoN First Division,LoN Disarmament Section,1889,1937,9,1,1940,6,10,French
4857,Prof. Dr. P. Wagner,0,Chairman,President,International Society of Musicology,,1929,,,1936,,,
4858,Prof. J. Wolf,0,Vice Chairman,Vice President,International Society of Musicology,,1929,,,1938,,,
4860,Dr. Jur. Thanassis (Athanase) Aghnides,0,LoN Member of Section,LoN First Division,LoN Administrative and Minorities Section,1889,1919,9,25,1921,6,1,
4860,Dr. Jur. Thanassis (Athanase) Aghnides,0,LoN Member of Section,LoN First Division,LoN Disarmament Section,1889,1921,6,1,1922,8,1,
4860,Dr. Jur. Thanassis (Athanase) Aghnides,0,LoN Member of Section,LoN First Division,LoN Political Section,1889,1922,8,1,1930,7,10,
4860,Dr. Jur. Thanassis (Athanase) Aghnides,0,LoN Director,LoN First Division,LoN Disarmament Section,1889,1930,7,10,1939,6,1,
4860,Dr. Jur. Thanassis (Athanase) Aghnides,0,LoN Head of Department,LoN First Division,LoN Department I (Department of General Affairs),1889,1939,6,1,1944,7,9,
4860,Dr. Jur. Thanassis (Athanase) Aghnides,0,LoN Head of Department,LoN First Division,LoN Department III,1889,1939,6,1,1944,7,9,
4860,Dr. Jur. Thanassis (Athanase) Aghnides,0,LoN Under Secretary General,LoN First Division,LoN Under-Secretary-General's Office,1889,1939,6,1,1944,7,9,
4860,Dr. Jur. Thanassis (Athanase) Aghnides,0,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twentieth (Conclusion) and Twenty-first Ordinary Session of the Assembly,1889,,,,,,,
4861,Francis Yeats-Brown,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1927,12,1,1921,12,21,English
4862,Dr. Hawkling Yen,0,LoN Member of Section,LoN First Division,LoN Social Questions and Opium Traffic Section,,1921,1,1,1922,5,31,Chinese
4862,Dr. Hawkling Yen,0,Associate General Secretary,Secretary General,Institute of Pacific Relations,,1929,,,1936,,,Chinese
4863,Thchen-p'ong Yu,0,LoN Temporary Collaborator,LoN First Division,LoN Economic and Financial Section,1909,1938,9,1,1938,9,19,Chinese
4863,Thchen-p'ong Yu,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,1909,1938,9,10,1938,11,10,Chinese
4863,Thchen-p'ong Yu,0,LoN Temporary Collaborator,LoN First Division,LoN Social Questions and Opium Traffic Section,1909,1938,11,10,1939,2,28,Chinese
4864,Eugène Xammar,0,LoN Member of Section,LoN First Division,LoN Information Section,,1920,9,1,1921,12,15,Spanish
4865,Solon George Xenakis,0,LoN Accountant,LoN Second Division,"LoN Russian Refugees Section

",1884,1923,1,16,1925,1,1,Greek
4865,Solon George Xenakis,0,LoN Assistant,LoN Second Division,LoN Internal Control,1884,1925,1,1,1925,6,21,Greek
4865,Solon George Xenakis,0,LoN Member of Section,LoN First Division,LoN Economic and Financial Section,1884,1925,6,21,,,,Greek
4865,Solon George Xenakis,0,LoN Member of Section,LoN First Division,LoN Internal Administration,1884,1938,1,1,1938,6,13,Greek
4865,Solon George Xenakis,0,LoN Member of Section,LoN First Division,LoN Information Section,1884,1938,6,13,1940,4,30,Greek
4865,Solon George Xenakis,0,LoN Member of Section,LoN First Division,LoN Liaison with China,1884,1938,6,13,1940,4,30,Greek
4866,Alejandro Aguilar Machado,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1931,5,13,,,,Costa Rican
4867,Gladys Wade,1,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1931,8,31,1931,9,21,English
4868,Vangala Shiva Ram,0,Member,Member,ILO Delhi Office,1895,1936,6,22,1936,6,29,Indian
4868,Vangala Shiva Ram,0,LoN Member of Section,LoN First Division,LoN Bombay Office,1895,1936,6,29,1936,9,1,Indian
4868,Vangala Shiva Ram,0,LoN Member of Section,LoN First Division,LoN Political Section,1895,1936,9,1,1937,7,3,Indian
4869,Pierre Waelbroeck-Rolin,0,LoN Member of Section,LoN First Division,LoN Labour Section,1891,1919,9,26,1920,3,10,
4869,Pierre Waelbroeck-Rolin,0,Member,Member,International Labour Office,1891,1920,3,10,,,,
4870,Abdul Waheed,0,LoN Member of Section,LoN First Division,LoN Political Section,1909,1938,2,9,1945,2,8,Indian
4871,Francisco Walker-Linares,0,LoN Correspondent,LoN Second Division,LoN Information Section,1894,1929,5,1,1946,7,31,Chilean
4871,Francisco Walker-Linares,0,Delegate,Delegate,LoN League of Nations,1894,,,,,,,Chilean
4872,Jessie Irene Wall,1,LoN Expert/Specialist,LoN First Division,LoN Social Questions and Opium Traffic Section,1890,1926,1,25,1927,3,20,English
4873,Bolton C.  Waller,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1929,8,26,1929,9,16,Irish
4874,Ewan P. Wallis-Jones,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1934,9,7,1934,9,28,English
4874,Ewan P. Wallis-Jones,0,President,President,International University Federation for the League of Nations,,1936,,,1938,,,English
4875,Maurice Naessens,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1938,9,9,1938,9,30,
4876,C.N. Nallamunthu Ammal,1,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1928,8,29,1928,9,12,Indian
4877,Perihan Naci Eldeniz,1,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1938,9,9,1938,9,30,Turkish
4878,Dattatraya Narayan Naravane,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1938,5,23,1938,8,23,Indian
4878,Dattatraya Narayan Naravane,0,LoN Temporary Collaborator,LoN First Division,LoN Library,,1938,6,1,1938,6,30,Indian
4878,Dattatraya Narayan Naravane,0,LoN Temporary Collaborator,LoN First Division,LoN Intellectual Cooperation and International Bureaux Section,,1938,7,1,1938,7,31,Indian
4879,Sarah Wambaugh,1,LoN Member of Section,LoN First Division,LoN Administrative and Minorities Section,,1920,7,20,1920,12,20,US-American	
4880,Frank Paul Walters,0,LoN Personal Assistant,LoN First Division,LoN Secretary-General's Office,1888,1919,5,15,1920,1,10,English
4880,Frank Paul Walters,0,LoN Head of Section,LoN First Division,LoN Secretary-General's Office,1888,1920,1,10,,,,English
4880,Frank Paul Walters,0,LoN Member of Section,LoN First Division,LoN Political Section,1888,1920,1,10,1931,1,1,English
4880,Frank Paul Walters,0,LoN Head of Section,LoN First Division,LoN Political Section,1888,1931,1,1,1933,7,1,English
4880,Frank Paul Walters,0,LoN Under Secretary General,LoN First Division,LoN Under Secretaries-Generals' in charge of Political Section Office,1888,1933,7,1,1939,6,1,English
4880,Frank Paul Walters,0,LoN Deputy Secretary General,LoN First Division,LoN Deputy Secretary-General's Office,1888,1939,6,1,1940,5,29,English
4881,Wojciech Wasiutynski,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1938,9,10,1938,10,1,Polish
10042,Gerty Lucie Kotte-Rickli,1,LoN Shorthand Typist,LoN Second Division,LoN Pool,1891,1936,2,17,1939,9,25,"Albanian, Swiss"
4883,Pierre Henry Watier,0,LoN Director,LoN First Division,LoN Communications and Transit Section,1882,1937,2,15,1937,8,20,French
4884,Esma Nayman,1,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1936,9,17,1936,10,15,Turkish
4884,Esma Nayman,1,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Nineteenth Ordinary Session of the Assembly,,,,,,,,Turkish
4885,Raymond Watt,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1931,8,31,1931,9,21,Australian
4886,Cuno de Watteville,0,LoN Assistant High Commissioner,LoN First Division,"LoN Russian Refugees Section

",,1922,2,15,1923,5,31,
4887,Stanislas Wedkiewicz,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1928,10,18,1928,12,1,Polish
4887,Stanislas Wedkiewicz,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1929,12,10,1929,12,31,Polish
4888,Heinz Weiss,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1933,9,23,1933,9,30,German
4889,Peter Welps,0,LoN Member of Section,LoN First Division,LoN Internal Control,1888,1927,5,11,1947,10,26,Latvian
4889,Peter Welps,0,LoN Member of Section,LoN First Division,LoN Saar Plebiscite Commission,1888,1934,7,1,1935,4,30,Latvian
4890,Egon Ranshofen-Wertheimer,0,LoN Member of Section,LoN First Division,LoN Information Section,1894,1930,5,30,1933,4,25,Austrian
4890,Egon Ranshofen-Wertheimer,0,LoN Member of Section,LoN First Division,LoN Economic and Financial Section,1894,1933,4,25,1934,12,1,Austrian
4890,Egon Ranshofen-Wertheimer,0,LoN Member of Section,LoN First Division,LoN Social Questions and Opium Traffic Section,1894,1934,12,1,1940,7,20,Austrian
4891,Stanislas Adolphe Neyman,0,LoN Member of Section,LoN First Division,LoN Information Section,,1920,4,27,1939,5,20,Polish
9455,Agavnie Nina Narguiledjian,1,LoN Shorthand Typist,LoN Second Division,LoN Pool,1904,1933,9,25,1933,10,1,Armenian
4893,Rudolf Wilde,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1931,8,31,1931,9,21,Lithuanian	
4894,Joseph Vivian Wilson,0,LoN Member of Section,LoN First Division,LoN Social Questions and Opium Traffic Section,1894,1923,7,23,1924,1,15,New Zealander
4894,Joseph Vivian Wilson,0,LoN Member of Section,LoN First Division,LoN Secretary-General's Office,1894,1924,1,15,1933,7,1,New Zealander
4894,Joseph Vivian Wilson,0,LoN Chief of Section,LoN First Division,LoN Central Section,1894,1933,7,1,1940,7,3,New Zealander
4895,Giselher Wirsing,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1932,9,22,1932,10,13,German
4896,Marcel Guillaume Jacques Wiser,0,LoN Expert/Specialist,LoN First Division,LoN Department III,1904,1940,4,15,1941,4,14,
4897,F.L. Wood,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1939,9,9,1937,9,30,New Zealander
4898,J.S. Woodsworth,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1931,8,31,1931,9,21,Canadian
4899,K'iuan Wou,0,LoN Temporary Collaborator,LoN First Division,LoN Information Section,1910,1937,10,11,1038,5,10,Chinese
4900,Monpeng Wou,1,LoN Temporary Collaborator,LoN First Division,LoN Information Section,,1931,8,31,1931,9,21,Chinese
4901,Saofong Wu,0,LoN Member of Section,LoN First Division,LoN Information Section,1898,1928,8,15,1934,10,15,Indian
4901,Saofong Wu,0,LoN Member of Section,LoN First Division,LoN Political Section,1898,1934,10,15,1940,5,17,Indian
